review_date,review_month,review_year,review_month_year,review,sentiment,data_source,source,hotel
2025-01-17,January,2025,January 2025,Pleasant La piscine avec une vu impeccable The staff weren't welcoming att all. A big flop for the breakfast. We have stayed there for 7 days and there was no moring we went and find something to eat. Always everything was almost finished and they didn't even try to replanish the plates . Not forgetting that it dosen't contain a real meal to start the day with as it must to be since it is considred a 5 stars hotel.,Neutral,Data Source 2 - Ascott-Star-KLCC-KL,Booking.com,Ascott Star KLCC Kuala Lumpur
2025-01-10,January,2025,January 2025,"The facilities were excellent, but the overall experience was overshadowed by poor service. Location, pool areas, views, room Customer service was poor. Receptionist demanded us to write good reviews in TripAdvisor and promised to send my postcard after receiving reviews but the postcard never came so I assume she never sent it. In addition, in order to get earlier check in, I was required to join Ascott s customer program. All in all, to get extra services like described above, they wanted to take advantage of us which felt very unfriendly. For hotel like this I had higher expectations for service. In addition, the breakfast could have had a wider selection. Some products even ran out and weren t replaced.",Neutral,Data Source 2 - Ascott-Star-KLCC-KL,Booking.com,Ascott Star KLCC Kuala Lumpur
2024-12-15,December,2024,December 2024,"No value for money Location The bathroom in the room was very small. If you turned on the water in the kitchen or something like that, the water pressure would drop. The water was either very low or at a low temperature. The 6th floor has the pool, but there are no bars or anything available to spend the day and enjoy it. Just the pool. On the 99th floor, which is like the terrace, there's a restaurant, it's not bad. But they also have a pool there that has no shade, and you can't bring drinks in. The breakfast is served in a closed area with no windows or anything. It wasn't included in our room, which I found really disappointing, especially considering it's supposed to be a 5 star hotel. Also, the breakfast was quite incomplete and the service was poor. They didn t clean the tables between guests. The elevator works if you're lucky. Definitely far from a 5 star experience. Not worth the money.",Neutral,Data Source 2 - Ascott-Star-KLCC-KL,Booking.com,Ascott Star KLCC Kuala Lumpur
2024-11-11,November,2024,November 2024,Probably the last time I will stay at Ascott. Cleanliness One of the male staff at the check in counter is not suitable to be in service industry. He lacked interest in his job and did not bother to offer any help when I said I could not get any network for submitting my information online at check in. Gave wrong information to us too. The Indian lady who attended to my friends had much better attitude and was very professional.,Neutral,Data Source 2 - Ascott-Star-KLCC-KL,Booking.com,Ascott Star KLCC Kuala Lumpur
2024-09-09,September,2024,September 2024,"Disappointing Experience! The location is prime. The Gym had variety of equipment and the pool on the top has breathtaking views. It was nice to have a washing machine in our room. The worst breakfast ever! The room does not appear to have appropriate acoustics for breakfast, the music was too loud. The way some items were served such as butter is just straight up disgusting and unsanitary. Grabbing the cold butter with a pincher which was impossible to put on our plates. The food choices are so limited it's unbelievable for a hotel with such a rating. onely ONE type of tea and ONE type of coffee. Breakfast was really like a canteen in a cheap manufacturing plant. Even the cutlery we had to collect by ourselves. The staff had to be asked to refill despite them hovering around in the room. It was so unappealing we preferred to go next door to Miss J for some appetising snacks. Definitely alot of room for improvement.",Neutral,Data Source 2 - Ascott-Star-KLCC-KL,Booking.com,Ascott Star KLCC Kuala Lumpur
2024-08-20,August,2024,August 2024,"Passable Close to pavilion and KLCC There was no windows in the second bedroom, so no sunlight. Don t take breakfast cause it s subcontracted by another company and not in hotel, breakfast was not good no choice and was waste of money",Neutral,Data Source 2 - Ascott-Star-KLCC-KL,Booking.com,Ascott Star KLCC Kuala Lumpur
2024-08-08,August,2024,August 2024,"Stunning location and potentially top class but overrated accomodation Location very close to Petronas Towers Suria KLCC. Rooftop pool on the 99th floor and a big pool on the 6th both open until 2200hrs. Excellent gym facilities. Pampas cafe on the 6th serves good food and prices are reasonable. The appartments are large. Check in was chaotic and took way too long. According to front desk employee we would have made 2 bookings, while this was definitely not the case. I requested KLCC view or an upgrade to next category and despite having contact and availability the hotel in advance my ASR Gold status wasn't recognized at all which to me was very disappointing. Upon check in nformation about hotel facilities was poor. There was no bottled water in the room which is very unusual. We didn't have warm water twice and engeneering needed to come to our room to solve issue. Returning from the pool we couldn't enter our room as the battery from the doorlock didn't work anymore and engineering needed to replace battery, it took us 25 mins waiting in wet clothes. Breakfast is at a reasonable price however choices are really limited. We have read this in many reviews but seems not to be priority for hotel management to improve. Overall we have choosen this accomodation amongst others due to the high ranking at booking.com but we think this hotel is somehow overrated and there is room for improvement.",Neutral,Data Source 2 - Ascott-Star-KLCC-KL,Booking.com,Ascott Star KLCC Kuala Lumpur
2024-07-26,July,2024,July 2024,"It was wonderful. Rooms were very clean It was shocking that the breakfast area for 5 stars hotel, it was like a worker canteen.",Neutral,Data Source 2 - Ascott-Star-KLCC-KL,Booking.com,Ascott Star KLCC Kuala Lumpur
2024-07-15,July,2024,July 2024,"Passable The washing machine is not clean. Very dirty It's hard to imagine ,if putting clothes in the wash will only make them dirtier.",Neutral,Data Source 2 - Ascott-Star-KLCC-KL,Booking.com,Ascott Star KLCC Kuala Lumpur
2024-07-10,July,2024,July 2024,Pleasant the carpark sistem is messy,Neutral,Data Source 2 - Ascott-Star-KLCC-KL,Booking.com,Ascott Star KLCC Kuala Lumpur
2024-05-23,May,2024,May 2024,Overall okay Good clean property with convenient location Shower pressure was extremely low and wasn t fixed despite raising concern. Breakfast room staff is very rude,Neutral,Data Source 2 - Ascott-Star-KLCC-KL,Booking.com,Ascott Star KLCC Kuala Lumpur
2024-05-22,May,2024,May 2024,"Average Location of the hotel is very convenient. Overall cleanliness, spaciousness of rooms is good. Nothing else to add other than this. Food options at breakfast are pathetic. Especially for vegetarian guests there are hardly any options available. The staff at Breakfast Room was extremely rude. We had booked 4 Rooms for 6 Adults and 4 Children. One of the children is 5 years old. Still the staff at Breakfast asked us to pay for 2 pax. When we pushed back on it and protested, the reception waived off the unwarranted breakfast charge. Another issue was Water Pressure in Bathroom shower. It was absolutely not up to the mark and should have been 3 times more than what it was. Despite complaining about it, nothing was done to address this issue by Hotel.",Neutral,Data Source 2 - Ascott-Star-KLCC-KL,Booking.com,Ascott Star KLCC Kuala Lumpur
2024-05-20,May,2024,May 2024,"pleasant stay in nice hotel nice location, great view of the towers , great facilities pushing of membership program, bad check in experience",Neutral,Data Source 2 - Ascott-Star-KLCC-KL,Booking.com,Ascott Star KLCC Kuala Lumpur
2024-03-18,March,2024,March 2024,"Pleasant The location of the Hotel is superb, it is a walking distance 3 min from the Twin tower. Very clean and the studio has almost everything needed for a person to stay more than a week, there is a small kitchen, washing machine, dishes, clean and drinkable water. i asked for a twin tower view from the room, and i didn't get this! instead i got the room that has the tiniest window in the hotel. for the breakfast it has a very limited options, even we didn't knew till last day that they can provide Omelette. they don't have rooms with 1 double bed, they provide for us very small twin bed next to each other.",Neutral,Data Source 2 - Ascott-Star-KLCC-KL,Booking.com,Ascott Star KLCC Kuala Lumpur
2024-02-24,February,2024,February 2024,Definitely not a 5 star Nothing much to like Extremely freezing lobby and breakfast was poor even a 3 star hotel has more options,Neutral,Data Source 2 - Ascott-Star-KLCC-KL,Booking.com,Ascott Star KLCC Kuala Lumpur
2024-01-11,January,2024,January 2024,"Not worth the money. Not given what we booked and paid for. It was very clean and a great location. We booked our stay 3 months in advance we lashed out for our last night after a month of backpacking and we re so keen for a big comfy hotel bed . Upon arrival, the receptionist told us that the room we booked had been sold out, so instead of having an extra large double bed that we booked 3 months ago, we were told that now we have 2 single beds side by side. She said they give the big beds to people who stay longer than a month. Beds we stayed in in hostels were bigger and better! And we paid all this money to sleep in a single bed each. She wasn t very apologetic and didn t offer and type of discount or voucher, we re just told there s nothing they can do and to deal with it. So just be aware that what you book may not be what you get when you actually rock up. I wouldn t stay here again, not worth the money. Also, the phones in the room didn t work.",Neutral,Data Source 2 - Ascott-Star-KLCC-KL,Booking.com,Ascott Star KLCC Kuala Lumpur
2023-11-16,November,2023,November 2023,Overall good but not the best breakfast Close to KLCC Quite area Helpful and lovely staff Very basic inter continental breakfast and the coffee is really bad. There was a bad smell coming from the toilet sink that affected the smell for the flat.,Neutral,Data Source 2 - Ascott-Star-KLCC-KL,Booking.com,Ascott Star KLCC Kuala Lumpur
2023-10-07,October,2023,October 2023,Pleasant A huge room with a bath and shower. Breakfast was horrible like in max 2 hotel .,Neutral,Data Source 2 - Ascott-Star-KLCC-KL,Booking.com,Ascott Star KLCC Kuala Lumpur
2023-08-23,August,2023,August 2023,Pleasant Lovely modern and clean hotel in an excellent location only let down by the miserable staff working there.,Neutral,Data Source 2 - Ascott-Star-KLCC-KL,Booking.com,Ascott Star KLCC Kuala Lumpur
2023-08-19,August,2023,August 2023,Pleasant the restaurant was not ready at that time but charged as a normal breakfast pricing for box packing food,Neutral,Data Source 2 - Ascott-Star-KLCC-KL,Booking.com,Ascott Star KLCC Kuala Lumpur
2023-08-09,August,2023,August 2023,"4 star building, 1 star welcome La posizione, l'hotel nuovo, la vista, la camera attrezzata con utensili e lavatrice. We haven't been notified before booking about two negative things first of all the noise from 10 am to 5 pm because of renovation works at the 20th floor we were really close and the sound was disturbing, considering the fact that we wanted to rest because of the jet lag . We asked to move but nobody at the reception considered our request. Also, we booked breakfast included thinking about a 4 star hotel buffet. Instead they bring you to the room a poor set of breakfast in a box, also ringing at your door without respecting the time of delivery you asked for! I'm writing this review in english because Booking assistance told me the hotel agreed to refund me but they are ignoring my messages. I hope they will read this, because booking their hotel without these two important warnings renovation noise and no breakfast buffet was misleading for a level 3 genius client! Unfortunately I don't recommend this hotel because even if the rooms are new and everything is clean and elegant, we weren't welcomed and couldn't relax as we hoped.",Neutral,Data Source 2 - Ascott-Star-KLCC-KL,Booking.com,Ascott Star KLCC Kuala Lumpur
2023-07-22,July,2023,July 2023,Pleasant Building from outside and modern design There is no breakfast restaurant. They give you a breakfast in box.,Neutral,Data Source 2 - Ascott-Star-KLCC-KL,Booking.com,Ascott Star KLCC Kuala Lumpur
2023-07-21,July,2023,July 2023,Passable I was not informed earlier that the restaurant for breakfast was closed for renovation. It was really disappointing to get a box everyday in the morning. And on one day they didnt send that small box as well.,Neutral,Data Source 2 - Ascott-Star-KLCC-KL,Booking.com,Ascott Star KLCC Kuala Lumpur
2023-07-02,July,2023,July 2023,Great room and location but breakfast was shocking and check in with just one staff member meant we were waiting ages. W Great location nice room with a great view Breakfast was incredibly embarrassing. Served in a small box delivered to your room with biscuits drink fruit like a small packed lunch. We gave up on breakfast and went out to eat in the mall.,Neutral,Data Source 2 - Ascott-Star-KLCC-KL,Booking.com,Ascott Star KLCC Kuala Lumpur
2023-07-02,July,2023,July 2023,"It was a average kind of stay. The location and amenities are good. Nice place for families. The rooms are too spacious with a good ambiance. The pools are great. One of the toilets was smelling like hell. we complain to reception many times, though they did send a plumber but the smell still remained. service was poor. staff needs to be more welcoming.",Neutral,Data Source 2 - Ascott-Star-KLCC-KL,Booking.com,Ascott Star KLCC Kuala Lumpur
2026-06-07,June,2026,June 2026,"The rooftop deck is in lack of maintenance, the wood is in most areas really damaged, pointy and sharp, we were by the pool and my husband got hurt by the wood deck and was bleeding a lot, we asked for help at the restaurant right next to the pool and they only offered a napkin and told us to reach hotel employees because they are not related, my husband could not walk because he was bleeding too much, a napkin did not help at all, there's no way to reach front desk or someone from the 'hotel' from the rooftop so I had to go to the building entrance to find help mind we had our kids with us, so I had to carry my baby all the way down wet because we were swimming, there are not clean towels by the pool , I went twice, first time I was told help was already at the rooftop so I went all the way to the rooftop to find no one up there, went down again very angry this time because it was no emergency but is not possible the rooftop deck is in such condition and is unacceptable no one is interested in helping, I asked again for help at the front desk, and same lady said she was calling but nobody picked up, mind there were 4 people in front desk, no one tried to help, they just dialed some numbers and said no one picks up, that's it... I asked at least for a towel to clean the bleeding and went back to the rooftop to find there was people with an first aid kit, my husband did all the cleaning and bandage himself... It took around 20 min for help to come, and I had to come up and down to find help... While going back to our rooms 2 guest who were checking in as I asked for help approached us and said they were sorry for the situation but that the front desk employees didn't care at all, they said in fact they were laughing of me as I walked away ...",Negative,Data Source 2 - Ascott-Star-KLCC-KL,Booking.com,Ascott Star KLCC Kuala Lumpur
2026-06-07,June,2026,June 2026,"I was disappointed that I paid for breakfast but could only use it once during my stay. Breakfast was served from 7 00 a.m. to 10 00 a.m., while we typically woke up between 11 00 a.m. and 12 00 p.m. When I requested a partial refund for the unused breakfasts, the hotel declined. This was frustrating and felt like poor customer service.",Negative,Data Source 2 - Ascott-Star-KLCC-KL,Booking.com,Ascott Star KLCC Kuala Lumpur
2026-05-27,May,2026,May 2026,You can get the same for 30 euros in KL. Too expensive. The view was bad on the 7th floor even if the price was the same than in any other floor.,Negative,Data Source 2 - Ascott-Star-KLCC-KL,Booking.com,Ascott Star KLCC Kuala Lumpur
2026-05-20,May,2026,May 2026,"Poor upkeep, poor breakfast quality. Business office area per hour rate is more expensive than a 1 night stay in their 2 bedroom apartment which does not make any sense.",Negative,Data Source 2 - Ascott-Star-KLCC-KL,Booking.com,Ascott Star KLCC Kuala Lumpur
2026-05-18,May,2026,May 2026,"The hotel offers lots of facilities, but all are poorly maintained and frustrating to use. The washing machine was badly calibrated and often got stuck mid cycle. It would make a loud grinding noise at random settings so I needed to reset it constantly. I ended up spending my final night awake just trying to finish washing and drying my clothes. The TV screen mirroring froze at one point, making it impossible to change settings, adjust the volume, or turn off the TV. The air conditioning made the room either freezing cold, or if you turned it off, unbearably hot. It did not respond to any temperature adjustments. Even the elevators was frustrating. Depending on your starting point, you needed to use different lifts. You can only found out if the elevator will go to your floor once you were already inside, which meant I had to return to the ground floor several times and start over. The rooftop pool has a fantastic view, but it was full of tourists coming only to take photos in one specific corner, while people from the bar would sit and stare at guests as if they were part of the entertainment. The shower pressure was honestly the worst I have experienced in a five star hotel. It was barely more than a trickle, completely dependent on gravity so no water pressure AT ALL. Basic amenities such as shower gel and shampoo were empty upon arrival. I only found out once I had gotten under the shower, so had to wait for the replacements for 20 minutes while being completely wet. Hygiene was probably the most disappointing part. There was a clipped fingernail left right on the coffee table, and behind the door handle, tape from the previous guest had not even been removed. What made this worse was the hotel s response. After reporting the fingernail and the empty amenities, there was no apology at all. Instead, I was only asked when I had checked in and whether the fingernail could have been mine...",Negative,Data Source 2 - Ascott-Star-KLCC-KL,Booking.com,Ascott Star KLCC Kuala Lumpur
2026-04-30,April,2026,April 2026,"Don t have restaurant, in room dining only 3 party place for breakfast",Negative,Data Source 2 - Ascott-Star-KLCC-KL,Booking.com,Ascott Star KLCC Kuala Lumpur
2026-03-07,March,2026,March 2026,"We booked two nights and then moved to nearby Shangri La hotel later referred as SL so I can compare. Room was not clean, plastic bag under sofa remained there even after the cleaning, dust in the corridors there the entire stay. SL not an issue. Pools are nice but no available sunbeds. SL not an issue. Breakfast is a bad joke, no ham, no cheese, very limited number of sweets, queues for everything, scrambled eggs not salted and the salt does not work. SL maybe 10x more options, no queues, fabulous food. Staff omg, the behaviour of these people is not what you would expect, go to SL to see how it should be. Elevators waiting time is unacceptable, sometimes it's minutes, very frustrating. SL 10 seconds maximum.",Negative,Data Source 2 - Ascott-Star-KLCC-KL,Booking.com,Ascott Star KLCC Kuala Lumpur
2026-03-06,March,2026,March 2026,"Horrible breakfast. The worst I have ever had. No housekeeping unless we reminded them. On one of the days, there was no housekeeping even after I called and reminded them.",Negative,Data Source 2 - Ascott-Star-KLCC-KL,Booking.com,Ascott Star KLCC Kuala Lumpur
2026-03-05,March,2026,March 2026,"Apart from the location and the apartment nothing is good about this property. The room service was very slow, the housekeeping guy threw the used shower cap but didn t replace it. My intention was to reuse it thats why it was kept hanging. He made the bed but didn t clean or vacuumed the floor. I could find hair strands after the housekeeping guy left. The water heater was terrible, not strong enough to fill the bathtub. My husband was very pissed at me that why i booked this property. Where by adding just few bucks we were getting Ritz Carlton which is in same locality. Adding to our disappointment was the complimentary breakfast, they are so particular to shut the service at 10am that they wont refill anything after 9 30am. There was such a long queue around 8 15am, the seating area was almost filled. If you wait for the seat, the food would get over. Very less options, average taste and quality. Would definitely suggest others to book without breakfast and get something nice from 7 eleven and reheat or cook at your room. Lastly, what pissed me at the last day was that after check out suddenly i was feeling very thirsty and dizzy. It was very hot in KL last week. I asked for some water from the reception and guy was like sorry we don t provide any water here, its only available in the rooms and that too from the tap and if you want you can try costa coffee but thats chargeable The apathetic response was enough to prove that my husband was right we have wasted our money.",Negative,Data Source 2 - Ascott-Star-KLCC-KL,Booking.com,Ascott Star KLCC Kuala Lumpur
2026-02-21,February,2026,February 2026,"The housekeeper was extremely unprofessional. In the main suite bathroom, there was still a cotton swab left by the previous guest on the vanity. In the guest bathroom, the used soap bar from the prior guest had not been replaced with a new one. I went to the front desk to address this, and a male manager not the nice lady who helped us earlier assisted me. He apologized very sincerely and promised to fix everything right away. However, when we returned after dinner, the soap still hadn t been replaced. To make matters worse, there was no hot water in the guest bathroom when I tried to take a shower at night.",Negative,Data Source 2 - Ascott-Star-KLCC-KL,Booking.com,Ascott Star KLCC Kuala Lumpur
2026-02-10,February,2026,February 2026,"Breakfast was terrible. No cutlery, dirty dishes, staff took ages before clean up and refill. Room was cleaned only later in the afternoon. Drinks at the rooftop bar of poor quality.",Negative,Data Source 2 - Ascott-Star-KLCC-KL,Booking.com,Ascott Star KLCC Kuala Lumpur
2025-11-27,November,2025,November 2025,The rooms were not clean,Negative,Data Source 2 - Ascott-Star-KLCC-KL,Booking.com,Ascott Star KLCC Kuala Lumpur
2025-11-14,November,2025,November 2025,No variety in breakfast Poor quality breakfast,Negative,Data Source 2 - Ascott-Star-KLCC-KL,Booking.com,Ascott Star KLCC Kuala Lumpur
2025-07-07,July,2025,July 2025,"The breakfast was so limited. There were no basic needs for breakfast like cheese or butter, even the coffee machine was out of order. The elevators are too slow to extend of waiting 10 min each time we want to use it. Only three elevators for this crowded hotel. The staff response was so slow to any request, such as cleaning the room or providing any complimentary things like team bags or sugar to the room.",Negative,Data Source 2 - Ascott-Star-KLCC-KL,Booking.com,Ascott Star KLCC Kuala Lumpur
2025-06-15,June,2025,June 2025,The staff weren t friendly and i think they wanted to be tipped to provide the help they should provide,Negative,Data Source 2 - Ascott-Star-KLCC-KL,Booking.com,Ascott Star KLCC Kuala Lumpur
2025-04-21,April,2025,April 2025,"We had an ant colony in the room, told them about it and they offered to spray the room which did nothing and still had the ant colony for the next 5 days. Even at checkout we told them again and all they said is we will let management know. And sometimes they do fill your coffee pods and sometimes they don t, and when you ask for some, expect an hour wait",Negative,Data Source 2 - Ascott-Star-KLCC-KL,Booking.com,Ascott Star KLCC Kuala Lumpur
2025-04-13,April,2025,April 2025,Never again ..,Negative,Data Source 2 - Ascott-Star-KLCC-KL,Booking.com,Ascott Star KLCC Kuala Lumpur
2025-04-04,April,2025,April 2025,"Overall the service and experience was not 5 star. The room was dirty and surfaces hadn t been wiped, you could see liquid marks from previous occupants on the tables. The rugs hadn t been hoovered. We didn t realise that you needed to switch the water heater on for hot water, we couldn t shower until this heated up. You d expect instant hot water in a 3 star hotel.. The swimming pool is just for show, there s 6 very impractical sun beds up there for the whole hotel, you have to go down 60 floors to get a towel from reception and there s zero space up there if you want to hang around which we didn t because the restaurant want to use every spot for tables for their customers and not hotel guests.",Negative,Data Source 2 - Ascott-Star-KLCC-KL,Booking.com,Ascott Star KLCC Kuala Lumpur
2025-03-10,March,2025,March 2025,"Unfortunately, a very bad stay. The room was fine, but it was hardly cleaned, and everything was only superficially clean. The pool is nice, but the loungers are broken, and there are very few available spots. The gym has neither towels nor water. There is no breakfast and nothing to buy in terms of food or drinks. We also had no water in the room or a minibar, and the staff often speaks poor English.",Negative,Data Source 2 - Ascott-Star-KLCC-KL,Booking.com,Ascott Star KLCC Kuala Lumpur
2025-02-28,February,2025,February 2025,The Hotel franchises out the breakfast room and roof top bar. The night we arrived Roof top bar closed for a private function. There was nobody to help us with our luggage. One night no hot water. The worst breakfast in any hotel I have ever stayed in. The management utterly useless.,Negative,Data Source 2 - Ascott-Star-KLCC-KL,Booking.com,Ascott Star KLCC Kuala Lumpur
2025-02-25,February,2025,February 2025,"First of all when we entered the hotel the reception guy forced us to write a review so we can get an early access to our room , without it no early access , then the room was not clean at all their was a lift over bottle of water and some dirt in the room , even we found a dirty socks on the couch , i even complain to the reception people and they even bother to show that they care , their was no hot water in the shower , , even the shampoo bottle in the bath was empty , it was one of the worst experience i ever had in a hotel in my life",Negative,Data Source 2 - Ascott-Star-KLCC-KL,Booking.com,Ascott Star KLCC Kuala Lumpur
2025-01-06,January,2025,January 2025,"Breakfast was terrible, no value for money, poor customer care, they don t replace finished items like shower gel in the room, uncomfortable pillows, my neck hurt, treated badly by the breakfast people. Chased us away before 10am and when asked receptionist, they said breakfast is outsourced not part of the hotel. I regret spending all this money on a 3 star",Negative,Data Source 2 - Ascott-Star-KLCC-KL,Booking.com,Ascott Star KLCC Kuala Lumpur
2025-01-01,January,2025,January 2025,Cleaning Noise Staff not to respond to my continuous complaints,Negative,Data Source 2 - Ascott-Star-KLCC-KL,Booking.com,Ascott Star KLCC Kuala Lumpur
2024-12-17,December,2024,December 2024,Because service seems not so good. We requested for a welcome note. However dissatisfied no action was made.,Negative,Data Source 2 - Ascott-Star-KLCC-KL,Booking.com,Ascott Star KLCC Kuala Lumpur
2024-11-07,November,2024,November 2024,Staff with bad attitude. My stay was disturb by some security. Apparently a miscommunication between check in staff.,Negative,Data Source 2 - Ascott-Star-KLCC-KL,Booking.com,Ascott Star KLCC Kuala Lumpur
2024-09-25,September,2024,September 2024,"Location is great. But the aircon did not work for us, so couldn t sleep due to humidity. Even after repeated requests, there was no compensation provided by the management. No towels next to pool, no communication about this, guests had to spend 40 mins walking around to only find that the towels can only be ordered by contacting reception. Even after requesting it from room service, it took an hour before the towels arrived. Rooftop pool was the most attractive feature of this property, but sadly occupied by restaurant visitors which made it completely not family friendly at all. Stay is not worth your money!",Negative,Data Source 2 - Ascott-Star-KLCC-KL,Booking.com,Ascott Star KLCC Kuala Lumpur
2024-09-23,September,2024,September 2024,"Few issues in the bathroom I had to raise when we got there, these should ve been checked prior , once I advised them of the issues it took two attempts to fix.",Negative,Data Source 2 - Ascott-Star-KLCC-KL,Booking.com,Ascott Star KLCC Kuala Lumpur
2024-09-22,September,2024,September 2024,"Ants and dirt! One day we have found an army of ants in our room! They were running here and there. After calling room service, a worker came to our room and sprayed ant repellent with a pretty strong smell. It was absolutely impossible to continue living in that room with ants and such a strong and harmful smell. Only after an hour, did we receive another room. But because of ants, I was forced to throw my bag away, as it was impossible to remove all the ants from there. Moreover while we were checking the room for another ant except that we had found on the table we saw so much dirt in our room that we had an impression that the cleaning didn t work there. Another negative point that I would like to add is breakfast. Because of the renovation of the breakfast area, we were forced to eat an la carte menu but not a continental breakfast. It was awful, and we didn't eat it after only one try. There was no choice, the taste was awful. Only a view at 99 level was good. I would like to say that this hotel doesn t deserve to be a 5 star hotel. I don t recommend staying here.",Negative,Data Source 2 - Ascott-Star-KLCC-KL,Booking.com,Ascott Star KLCC Kuala Lumpur
2024-09-03,September,2024,September 2024,"WORST BREAKFAST EVER, it was a joke and almost disrespectful. We asked twice to speak to the manager abou that, who of course never turned up.",Negative,Data Source 2 - Ascott-Star-KLCC-KL,Booking.com,Ascott Star KLCC Kuala Lumpur
2024-06-24,June,2024,June 2024,"Even though I travel a lot, I generally don't write reviews, but I need to let you know how disappointed I was with this hotel and why I highly don't recommend anyone staying there. Although the rooms are good, the service and the main facility, which is the swimming pool with a view, are terrible. I stayed for 3 days and every afternoon evening I tried to go to the pool to see the view and it was simply impossible to stay in the area. There is an extremely busy restaurant in the rooftop and the people on the waiting list for this restaurant occupy entirely the pool area. And when I say occupy, it's not taking a photo with the tower, it's SITTING on all the sun loungers and using the entire pool space just see the screenshots from the video that I made . In addition to being extremely uncomfortable and not private, I was unable to use the pool simply because there was no place I could put my belongings all these days. To make matters worse, I informed reception more than once and they said that there should be a security guard on the floor to prevent this from happening, but they did nothing on any of the days, not even giving me any support or apology. There were other problems with the hotel service that I won't go on and on about, but I had to ask for TOWELS and they only gave them to me the third time I called, the remote control had no batteries and they only arrived in my room 1 hour after I called the front desk... anyway, it's certainly not a 4 star service. If you're just looking for the room, maybe this hotel is for you, but if you want a minimally efficient front desk and use the hotel's facilities which was supposed to be the big difference due to the view , look for another place.",Negative,Data Source 2 - Ascott-Star-KLCC-KL,Booking.com,Ascott Star KLCC Kuala Lumpur
2024-06-20,June,2024,June 2024,"Hello, First of all, the amount of Money which I booked through booking does not match the amount of money I paid!!! I came with 9 thousand and they charged me more than 10 thousand when I said why they said it is new taxes? Second thing, they didn't provide me bottles of water!! they said you have filter and if you need water you have to buy from grocery! the building or premises very crowed? many people there in the facility! they should separate the facility for the hotel from the building. In other words, they should give the guest good Facilites not the same Star building. Regards, A",Negative,Data Source 2 - Ascott-Star-KLCC-KL,Booking.com,Ascott Star KLCC Kuala Lumpur
2024-06-06,June,2024,June 2024,Room was unfortunately dusty.,Negative,Data Source 2 - Ascott-Star-KLCC-KL,Booking.com,Ascott Star KLCC Kuala Lumpur
2024-03-14,March,2024,March 2024,I will never return to that hotel ... I was sexually harassed during my stay. I am a woman travelling for work and this is the first time that I had to change the room to avoid the men from the hotel harassing me. Malaysia is a very Muslim country and women could be blamed for men assaulting you,Negative,Data Source 2 - Ascott-Star-KLCC-KL,Booking.com,Ascott Star KLCC Kuala Lumpur
2023-07-12,July,2023,July 2023,"We booked BREAKFAST INCLUDED, no advice u advance that the breakfast lounge was not operating. They did not allow us to modify, they gave us a morning box with spicy food and when we asked for a European breakfast they gave us one toast, a piece of butter, one fruit and a box with 120 ml milk. No fresh coffee. We had to go for breakfast outside every morning and still pay for that box . One morning they did not even gave us the instant coffee bags. Breakfast is one of the most important thing in a hotel, please check before booking.",Negative,Data Source 2 - Ascott-Star-KLCC-KL,Booking.com,Ascott Star KLCC Kuala Lumpur
2026-06-23,June,2026,June 2026,"Unfortunately, I was unable to stay due to travel issues. I contacted the property several times regarding my reservation but did not receive any response. I expected better communication and assistance from a 5 star hotel.",Negative,Data Source 2 - Ascott-Star-KLCC-KL,Booking.com,Ascott Star KLCC Kuala Lumpur
2026-03-25,March,2026,March 2026,"Booking.com told us Ascott couldn t confirm our booking. As the room had already been charged to our card, Booking.com told us they would refund our money. So we booked a different hotel. We received a pre arrival message from Ascott telling us they were looking forward to seeing us. We told them the situation. They didn t care. We tried to cancel online and were denied. Now we are fighting BC because they can t seem to find all the emails they sent us regarding our Ascott booking. So poor score for ascott because they didn t cate about our situation.",Negative,Data Source 2 - Ascott-Star-KLCC-KL,Booking.com,Ascott Star KLCC Kuala Lumpur
2025-12-29,December,2025,December 2025,"Waiting for over 3 weeks for the invoice ? Nobody answering the phone number provided by Booking. If you have any issues getting there, be patient, as jobody will help you.",Negative,Data Source 2 - Ascott-Star-KLCC-KL,Booking.com,Ascott Star KLCC Kuala Lumpur
2025-12-18,December,2025,December 2025,The staff there is no Water not good breakfast everything is 0,Negative,Data Source 2 - Ascott-Star-KLCC-KL,Booking.com,Ascott Star KLCC Kuala Lumpur
2025-11-25,November,2025,November 2025,Very disappointed about the breakfast no option and bad quality. It was messy every day they didn t clean the table no water included to the room ridiculous for 5 stars hotel,Negative,Data Source 2 - Ascott-Star-KLCC-KL,Booking.com,Ascott Star KLCC Kuala Lumpur
2025-10-14,October,2025,October 2025,Small rooms. Old furniture,Negative,Data Source 2 - Ascott-Star-KLCC-KL,Booking.com,Ascott Star KLCC Kuala Lumpur
2025-10-13,October,2025,October 2025,"Small rooms, bad breakfast",Negative,Data Source 2 - Ascott-Star-KLCC-KL,Booking.com,Ascott Star KLCC Kuala Lumpur
