review_id,review_date,hotel,aspect,aspect_text,sentiment
311,2026-01-23,Ascott Star KLCC Kuala Lumpur,Location,Europeans do not bother The location was good,Neutral
311,2026-01-23,Ascott Star KLCC Kuala Lumpur,Food,"Breakfast was very poor, there was only Asian food, eggs and some fruit",Neutral
311,2026-01-23,Ascott Star KLCC Kuala Lumpur,Food,Coffee machine was constantly broken and tables were not cleared,Neutral
311,2026-01-23,Ascott Star KLCC Kuala Lumpur,Facilities,Infinity pool is not actually infinity,Neutral
311,2026-01-23,Ascott Star KLCC Kuala Lumpur,Room,4 sun beds for all hotel,Neutral
311,2026-01-23,Ascott Star KLCC Kuala Lumpur,Room,"The room smell of garlic the whole stay, they sent the housekeeper to spray some air fresheners but not helped and no other actions",Neutral
312,2026-01-21,Ascott Star KLCC Kuala Lumpur,Location,"Fantastic location, however doesn't live up to its 5 stars",Neutral
312,2026-01-21,Ascott Star KLCC Kuala Lumpur,Room,"On arrival, staff were helpful with the check in process and informed us that they'd kindly upgraded our room free of charge",Neutral
312,2026-01-21,Ascott Star KLCC Kuala Lumpur,Staff,"On arrival, staff were helpful with the check in process and informed us that they'd kindly upgraded our room free of charge",Neutral
312,2026-01-21,Ascott Star KLCC Kuala Lumpur,Location,The location of the hotel is fantastic,Neutral
312,2026-01-21,Ascott Star KLCC Kuala Lumpur,Facilities,We were informed on check in that the hotel had two pools one of the 6th floor and one on the top floor,Neutral
312,2026-01-21,Ascott Star KLCC Kuala Lumpur,Facilities,"The 6th floor pool was under maintenance, however we were advised this would be complete in the next day or two",Neutral
312,2026-01-21,Ascott Star KLCC Kuala Lumpur,Facilities,"The top floor pool was available to use, although we were advised that this could get quite busy in the afternoons due to after school clubs",Neutral
312,2026-01-21,Ascott Star KLCC Kuala Lumpur,Facilities,"We went up to the top floor pool to explore, and it was FULL of young children and all their parents",Neutral
312,2026-01-21,Ascott Star KLCC Kuala Lumpur,Facilities,"The views from the pool are amazing, so it was such a shame",Neutral
312,2026-01-21,Ascott Star KLCC Kuala Lumpur,Staff,My husband went to ask reception about the 6th floor pool and when this may be available to use due to the crazyness of the top floor pool,Neutral
312,2026-01-21,Ascott Star KLCC Kuala Lumpur,Facilities,My husband went to ask reception about the 6th floor pool and when this may be available to use due to the crazyness of the top floor pool,Neutral
312,2026-01-21,Ascott Star KLCC Kuala Lumpur,Staff,Staff were unable to advise a time frame,Neutral
312,2026-01-21,Ascott Star KLCC Kuala Lumpur,Facilities,We wouldn't have booked to stay in the hotel if we knew we wouldn't be able to relax around a pool after a day of seeing the sights,Neutral
312,2026-01-21,Ascott Star KLCC Kuala Lumpur,Staff,"The staff gave the option of providing a refund for the night we stayed and us trying to find alternative accommodation, however as we were only staying for three nights, we didn't want to have to move elsewhere",Neutral
312,2026-01-21,Ascott Star KLCC Kuala Lumpur,Room,The hotel breakfast room was beyond disappointing,Neutral
312,2026-01-21,Ascott Star KLCC Kuala Lumpur,Food,The hotel breakfast room was beyond disappointing,Neutral
312,2026-01-21,Ascott Star KLCC Kuala Lumpur,Room,"Considering the size of the hotel, the room was tiny and felt so cramped",Neutral
312,2026-01-21,Ascott Star KLCC Kuala Lumpur,Food,"The food options were also poor, and we ended up grabbing a coffee from the next door coffee shop",Neutral
313,2026-01-04,Ascott Star KLCC Kuala Lumpur,Room,"Passable Location Cleanliness, room was not clean from day one",Neutral
313,2026-01-04,Ascott Star KLCC Kuala Lumpur,Location,"Passable Location Cleanliness, room was not clean from day one",Neutral
313,2026-01-04,Ascott Star KLCC Kuala Lumpur,Room,Room was not swept,Neutral
313,2026-01-04,Ascott Star KLCC Kuala Lumpur,Room,Our bathroom sink was not draining fast enough so it would clog up easily,Neutral
313,2026-01-04,Ascott Star KLCC Kuala Lumpur,Bathroom,Our bathroom sink was not draining fast enough so it would clog up easily,Neutral
314,2025-12-29,Ascott Star KLCC Kuala Lumpur,Room,Average Rooms were not cleaned properly Housekeeping very poor,Neutral
314,2025-12-29,Ascott Star KLCC Kuala Lumpur,Staff,Average Rooms were not cleaned properly Housekeeping very poor,Neutral
315,2025-12-28,Ascott Star KLCC Kuala Lumpur,Room,Passable It was very close city centre and room was clean,Neutral
315,2025-12-28,Ascott Star KLCC Kuala Lumpur,Location,Passable It was very close city centre and room was clean,Neutral
315,2025-12-28,Ascott Star KLCC Kuala Lumpur,Food,Breakfast was very disappointing,Neutral
315,2025-12-28,Ascott Star KLCC Kuala Lumpur,Food,I don t believe this level of breakfast matches a 5 star hotel,Neutral
316,2025-11-23,Ascott Star KLCC Kuala Lumpur,Room,"Pleasant AC was not working in our master bedroom and I have informed them in the first day but the problem was not solved, last day they had to change our room",Neutral
317,2025-10-15,Ascott Star KLCC Kuala Lumpur,Staff,"Not a 5 star hotel, fake photos of the pool Staff is friendly Nice bakery at the entrance Hafizah Mahmod Guest Service Manager always comments he will look into it and improve but obviously nothing has improved",Neutral
317,2025-10-15,Ascott Star KLCC Kuala Lumpur,Facilities,"Not a 5 star hotel, fake photos of the pool Staff is friendly Nice bakery at the entrance Hafizah Mahmod Guest Service Manager always comments he will look into it and improve but obviously nothing has improved",Neutral
317,2025-10-15,Ascott Star KLCC Kuala Lumpur,Facilities,A guest in march complained that there are no towels at the pools and there are still none,Neutral
317,2025-10-15,Ascott Star KLCC Kuala Lumpur,Food,Worst breakfast I have seen in my life and I walked out,Neutral
318,2025-10-15,Ascott Star KLCC Kuala Lumpur,Room,"Not a 5 star hotel, fake photos Staff friendliness, helpfulness, polite and professional 9 10 Size of the suite Pool on the 6th floor is quite nice I booked this hotel because of the rooftop pool which, to my disappointment, does not look at all like in the photos of booking com",Neutral
318,2025-10-15,Ascott Star KLCC Kuala Lumpur,Staff,"Not a 5 star hotel, fake photos Staff friendliness, helpfulness, polite and professional 9 10 Size of the suite Pool on the 6th floor is quite nice I booked this hotel because of the rooftop pool which, to my disappointment, does not look at all like in the photos of booking com",Neutral
318,2025-10-15,Ascott Star KLCC Kuala Lumpur,Facilities,"Not a 5 star hotel, fake photos Staff friendliness, helpfulness, polite and professional 9 10 Size of the suite Pool on the 6th floor is quite nice I booked this hotel because of the rooftop pool which, to my disappointment, does not look at all like in the photos of booking com",Neutral
318,2025-10-15,Ascott Star KLCC Kuala Lumpur,Location,"It is very ugly in reality, very small and cheap looking men fully dressed sitting right next to it in groups smoking cigarettes",Neutral
318,2025-10-15,Ascott Star KLCC Kuala Lumpur,Staff,"There is no service at all, the nicer pool at the 6th floor does not even provide towels, there is nobody there to take care of anything",Neutral
318,2025-10-15,Ascott Star KLCC Kuala Lumpur,Facilities,"There is no service at all, the nicer pool at the 6th floor does not even provide towels, there is nobody there to take care of anything",Neutral
318,2025-10-15,Ascott Star KLCC Kuala Lumpur,Staff,"The facilities itself are not bad but there is no management, no care and no service at all",Neutral
318,2025-10-15,Ascott Star KLCC Kuala Lumpur,Room,The horrible breakfast where nothing is edible the great staff at least refunded the costs as I explained to them I can not eat such low quality food And with that I give a generous 5 rating which is only for the kind staff and the okey facilities like washing machine and room size,Neutral
318,2025-10-15,Ascott Star KLCC Kuala Lumpur,Staff,The horrible breakfast where nothing is edible the great staff at least refunded the costs as I explained to them I can not eat such low quality food And with that I give a generous 5 rating which is only for the kind staff and the okey facilities like washing machine and room size,Neutral
318,2025-10-15,Ascott Star KLCC Kuala Lumpur,Food,The horrible breakfast where nothing is edible the great staff at least refunded the costs as I explained to them I can not eat such low quality food And with that I give a generous 5 rating which is only for the kind staff and the okey facilities like washing machine and room size,Neutral
319,2025-10-11,Ascott Star KLCC Kuala Lumpur,Location,Marketed as a 5 star location but it doesn't feel like it at all,Neutral
319,2025-10-11,Ascott Star KLCC Kuala Lumpur,Room,The room was spacious and clean and only a short walk to Petronas Towers and the area around,Neutral
319,2025-10-11,Ascott Star KLCC Kuala Lumpur,Facilities,The room was spacious and clean and only a short walk to Petronas Towers and the area around,Neutral
319,2025-10-11,Ascott Star KLCC Kuala Lumpur,Room,Air conditioning worked well,Neutral
319,2025-10-11,Ascott Star KLCC Kuala Lumpur,Food,"Breakfast was really average given the supposed 5 star nature of this place, I have had way better elsewhere",Neutral
319,2025-10-11,Ascott Star KLCC Kuala Lumpur,Location,Location is good for twin towers district but for anything else it's a 20 minute walk minimum,Neutral
319,2025-10-11,Ascott Star KLCC Kuala Lumpur,Staff,"Building feels really cheaply made, constructed as someone's investment rather than trying to service customers well",Neutral
320,2025-09-25,Ascott Star KLCC Kuala Lumpur,Food,The breakfast is the same breakfast every single day,Neutral
321,2025-09-14,Ascott Star KLCC Kuala Lumpur,Location,Passable Nice location Cheap furniture,Neutral
322,2025-07-20,Ascott Star KLCC Kuala Lumpur,Room,Passable No clear indiaction of No room service available,Neutral
322,2025-07-20,Ascott Star KLCC Kuala Lumpur,Staff,Passable No clear indiaction of No room service available,Neutral
322,2025-07-20,Ascott Star KLCC Kuala Lumpur,Location,"Breafast area is small and Not much choices, mostly ran out of simple thing like bread",Neutral
322,2025-07-20,Ascott Star KLCC Kuala Lumpur,Staff,Only 2 helping staff in the brekfast area,Neutral
322,2025-07-20,Ascott Star KLCC Kuala Lumpur,Room,4 sun beds only on the roof swimming pool area and no clear instuctions on colletion of towels from the ground floor,Neutral
322,2025-07-20,Ascott Star KLCC Kuala Lumpur,Facilities,4 sun beds only on the roof swimming pool area and no clear instuctions on colletion of towels from the ground floor,Neutral
323,2025-07-17,Ascott Star KLCC Kuala Lumpur,Room,"Passable Beds comfy Washing detergent provided was nice Bag people are very friendly The check in is just a faff, signing up to websites and for loyalty etc, what happened to just giving over passports and being good to go",Neutral
323,2025-07-17,Ascott Star KLCC Kuala Lumpur,Room,"The sofa in the room was covered in stains The staff just didn't seem like they wanted to help, I told them we had no soap in our shower dispenser and they replied what do you want us to do",Neutral
323,2025-07-17,Ascott Star KLCC Kuala Lumpur,Bathroom,"The sofa in the room was covered in stains The staff just didn't seem like they wanted to help, I told them we had no soap in our shower dispenser and they replied what do you want us to do",Neutral
323,2025-07-17,Ascott Star KLCC Kuala Lumpur,Staff,"The sofa in the room was covered in stains The staff just didn't seem like they wanted to help, I told them we had no soap in our shower dispenser and they replied what do you want us to do",Neutral
323,2025-07-17,Ascott Star KLCC Kuala Lumpur,Location,"maybe a language barrier, but we stayed in a few hotels in KL and this was the worst by far for communication",Neutral
323,2025-07-17,Ascott Star KLCC Kuala Lumpur,Facilities,"The pool wasn't cleaned throughout the day, we went in the morning and someone had littered in there, It was still the same when we went in the evening",Neutral
323,2025-07-17,Ascott Star KLCC Kuala Lumpur,Bathroom,"No extra towels provided for the pool, so you need to use the same towels for the pool and after a shower we had to dry ourselves with wet towels",Neutral
323,2025-07-17,Ascott Star KLCC Kuala Lumpur,Facilities,"No extra towels provided for the pool, so you need to use the same towels for the pool and after a shower we had to dry ourselves with wet towels",Neutral
323,2025-07-17,Ascott Star KLCC Kuala Lumpur,Food,The restaurant is so close to the pool it just feels a bit weird trying to relax next to people eating dinner,Neutral
323,2025-07-17,Ascott Star KLCC Kuala Lumpur,Facilities,The restaurant is so close to the pool it just feels a bit weird trying to relax next to people eating dinner,Neutral
324,2025-07-08,Ascott Star KLCC Kuala Lumpur,Room,Pleasant Location Spacious room Kitchenette Parking is basically a maze,Neutral
324,2025-07-08,Ascott Star KLCC Kuala Lumpur,Location,Pleasant Location Spacious room Kitchenette Parking is basically a maze,Neutral
324,2025-07-08,Ascott Star KLCC Kuala Lumpur,Facilities,Pleasant Location Spacious room Kitchenette Parking is basically a maze,Neutral
325,2025-05-26,Ascott Star KLCC Kuala Lumpur,Room,Would expect more for the room rate,Neutral
325,2025-05-26,Ascott Star KLCC Kuala Lumpur,Room,Clean comfortable room,Neutral
325,2025-05-26,Ascott Star KLCC Kuala Lumpur,Location,Well located to visit KLCC,Neutral
325,2025-05-26,Ascott Star KLCC Kuala Lumpur,Staff,"Staff told us about breakfast at check in as if we had it included in our booking when we didn t, use of facilities wasn t clear and it really didn t live up to the luxury is claimed",Neutral
325,2025-05-26,Ascott Star KLCC Kuala Lumpur,Food,"Staff told us about breakfast at check in as if we had it included in our booking when we didn t, use of facilities wasn t clear and it really didn t live up to the luxury is claimed",Neutral
326,2025-05-12,Ascott Star KLCC Kuala Lumpur,General,"Not worth the money Cleaning was not very thorough, I ve found fake eyelashes from the previous person left on the towel and sticky tape for make up on the table",Neutral
327,2025-05-06,Ascott Star KLCC Kuala Lumpur,Room,Very poor service but nice rooms The rooms themselves were great and spacious,Neutral
327,2025-05-06,Ascott Star KLCC Kuala Lumpur,Staff,Very poor service but nice rooms The rooms themselves were great and spacious,Neutral
327,2025-05-06,Ascott Star KLCC Kuala Lumpur,Facilities,Very poor service but nice rooms The rooms themselves were great and spacious,Neutral
327,2025-05-06,Ascott Star KLCC Kuala Lumpur,Room,"We stayed in a one bedroom and it was nice to have a separate living room, kitchen and washing machine",Neutral
327,2025-05-06,Ascott Star KLCC Kuala Lumpur,Facilities,Good gym with modern equipment,Neutral
327,2025-05-06,Ascott Star KLCC Kuala Lumpur,Staff,"Very disorganised, very weak communication and efficiency from staff across the board",Neutral
327,2025-05-06,Ascott Star KLCC Kuala Lumpur,Staff,"For the price you pay at this hotel, one expects a lot more support from staff, including proving basic information on how the overall property works and what to expect",Neutral
327,2025-05-06,Ascott Star KLCC Kuala Lumpur,Staff,For the same price and cheaper there are much better hotels in KL with better service,Neutral
327,2025-05-06,Ascott Star KLCC Kuala Lumpur,Facilities,"The pool area is shared with residents and others, which means it s always busy, noisy and lacking in amenities",Neutral
327,2025-05-06,Ascott Star KLCC Kuala Lumpur,Food,The rooftop pool is also very busy with people from the restaurant taking photos in every corner,Neutral
327,2025-05-06,Ascott Star KLCC Kuala Lumpur,Facilities,The rooftop pool is also very busy with people from the restaurant taking photos in every corner,Neutral
327,2025-05-06,Ascott Star KLCC Kuala Lumpur,Facilities,It s not comfortable to enjoy time at that pool,Neutral
328,2025-03-18,Ascott Star KLCC Kuala Lumpur,Room,Room size was good,Neutral
328,2025-03-18,Ascott Star KLCC Kuala Lumpur,Room,"Aircon at the master bedroom was not really working, took hours to cool the room",Neutral
329,2025-03-14,Ascott Star KLCC Kuala Lumpur,Room,"This hotel feels tired Location, view, pet friendly Staff not helping much, very confusing parking, got side eye from Muslim women while check in with my dog this is pet friendly hotel , the room smells like old and dirty carpet",Neutral
329,2025-03-14,Ascott Star KLCC Kuala Lumpur,Staff,"This hotel feels tired Location, view, pet friendly Staff not helping much, very confusing parking, got side eye from Muslim women while check in with my dog this is pet friendly hotel , the room smells like old and dirty carpet",Neutral
329,2025-03-14,Ascott Star KLCC Kuala Lumpur,Location,"This hotel feels tired Location, view, pet friendly Staff not helping much, very confusing parking, got side eye from Muslim women while check in with my dog this is pet friendly hotel , the room smells like old and dirty carpet",Neutral
329,2025-03-14,Ascott Star KLCC Kuala Lumpur,Facilities,"This hotel feels tired Location, view, pet friendly Staff not helping much, very confusing parking, got side eye from Muslim women while check in with my dog this is pet friendly hotel , the room smells like old and dirty carpet",Neutral
330,2025-02-01,Ascott Star KLCC Kuala Lumpur,Staff,Peak season chaos The comfort of a service apartment type hotel and the location is spot on in the city,Neutral
330,2025-02-01,Ascott Star KLCC Kuala Lumpur,Location,Peak season chaos The comfort of a service apartment type hotel and the location is spot on in the city,Neutral
330,2025-02-01,Ascott Star KLCC Kuala Lumpur,Room,I understand it is currently holiday season but the staff that assisted check in was most likely a newbie so the whole procedure took twice as long as i previously experienced and it was almost 4pm and i was told my room was not ready even though it was written 3pm check in time,Neutral
330,2025-02-01,Ascott Star KLCC Kuala Lumpur,Staff,I understand it is currently holiday season but the staff that assisted check in was most likely a newbie so the whole procedure took twice as long as i previously experienced and it was almost 4pm and i was told my room was not ready even though it was written 3pm check in time,Neutral
330,2025-02-01,Ascott Star KLCC Kuala Lumpur,Room,In the end gave me another room in another floor which also inconveniences me as i have booked 2 rooms for my party of 4 and we were unable to meet at each other's rooms freely as one needs a key card to get to that floor,Neutral
330,2025-02-01,Ascott Star KLCC Kuala Lumpur,Facilities,Another thing to note but is unfortunately not controllable is the parking,Neutral
330,2025-02-01,Ascott Star KLCC Kuala Lumpur,Location,But i understand the space restraint in the city,Neutral
330,2025-02-01,Ascott Star KLCC Kuala Lumpur,Facilities,But i understand the space restraint in the city,Neutral
331,2025-01-17,Ascott Star KLCC Kuala Lumpur,Staff,Pleasant La piscine avec une vu impeccable The staff weren't welcoming att all,Neutral
331,2025-01-17,Ascott Star KLCC Kuala Lumpur,Food,A big flop for the breakfast,Neutral
331,2025-01-17,Ascott Star KLCC Kuala Lumpur,Food,Not forgetting that it dosen't contain a real meal to start the day with as it must to be since it is considred a 5 stars hotel,Neutral
332,2025-01-10,Ascott Star KLCC Kuala Lumpur,Staff,"The facilities were excellent, but the overall experience was overshadowed by poor service",Neutral
332,2025-01-10,Ascott Star KLCC Kuala Lumpur,Room,"Location, pool areas, views, room Customer service was poor",Neutral
332,2025-01-10,Ascott Star KLCC Kuala Lumpur,Staff,"Location, pool areas, views, room Customer service was poor",Neutral
332,2025-01-10,Ascott Star KLCC Kuala Lumpur,Location,"Location, pool areas, views, room Customer service was poor",Neutral
332,2025-01-10,Ascott Star KLCC Kuala Lumpur,Facilities,"Location, pool areas, views, room Customer service was poor",Neutral
332,2025-01-10,Ascott Star KLCC Kuala Lumpur,Staff,Receptionist demanded us to write good reviews in TripAdvisor and promised to send my postcard after receiving reviews but the postcard never came so I assume she never sent it,Neutral
332,2025-01-10,Ascott Star KLCC Kuala Lumpur,Room,"All in all, to get extra services like described above, they wanted to take advantage of us which felt very unfriendly",Neutral
332,2025-01-10,Ascott Star KLCC Kuala Lumpur,Staff,"All in all, to get extra services like described above, they wanted to take advantage of us which felt very unfriendly",Neutral
332,2025-01-10,Ascott Star KLCC Kuala Lumpur,Staff,For hotel like this I had higher expectations for service,Neutral
332,2025-01-10,Ascott Star KLCC Kuala Lumpur,Food,"In addition, the breakfast could have had a wider selection",Neutral
333,2024-12-15,Ascott Star KLCC Kuala Lumpur,Room,No value for money Location The bathroom in the room was very small,Neutral
333,2024-12-15,Ascott Star KLCC Kuala Lumpur,Bathroom,No value for money Location The bathroom in the room was very small,Neutral
333,2024-12-15,Ascott Star KLCC Kuala Lumpur,Location,No value for money Location The bathroom in the room was very small,Neutral
333,2024-12-15,Ascott Star KLCC Kuala Lumpur,Facilities,"The 6th floor has the pool, but there are no bars or anything available to spend the day and enjoy it",Neutral
333,2024-12-15,Ascott Star KLCC Kuala Lumpur,Facilities,Just the pool,Neutral
333,2024-12-15,Ascott Star KLCC Kuala Lumpur,Food,"On the 99th floor, which is like the terrace, there's a restaurant, it's not bad",Neutral
333,2024-12-15,Ascott Star KLCC Kuala Lumpur,Facilities,"But they also have a pool there that has no shade, and you can't bring drinks in",Neutral
333,2024-12-15,Ascott Star KLCC Kuala Lumpur,Room,The breakfast is served in a closed area with no windows or anything,Neutral
333,2024-12-15,Ascott Star KLCC Kuala Lumpur,Food,The breakfast is served in a closed area with no windows or anything,Neutral
333,2024-12-15,Ascott Star KLCC Kuala Lumpur,Room,"It wasn't included in our room, which I found really disappointing, especially considering it's supposed to be a 5 star hotel",Neutral
333,2024-12-15,Ascott Star KLCC Kuala Lumpur,Staff,"Also, the breakfast was quite incomplete and the service was poor",Neutral
333,2024-12-15,Ascott Star KLCC Kuala Lumpur,Food,"Also, the breakfast was quite incomplete and the service was poor",Neutral
333,2024-12-15,Ascott Star KLCC Kuala Lumpur,Facilities,The elevator works if you're lucky,Neutral
333,2024-12-15,Ascott Star KLCC Kuala Lumpur,Location,Definitely far from a 5 star experience,Neutral
334,2024-11-11,Ascott Star KLCC Kuala Lumpur,Staff,Cleanliness One of the male staff at the check in counter is not suitable to be in service industry,Neutral
335,2024-09-09,Ascott Star KLCC Kuala Lumpur,Location,The location is prime,Neutral
335,2024-09-09,Ascott Star KLCC Kuala Lumpur,Facilities,The Gym had variety of equipment and the pool on the top has breathtaking views,Neutral
335,2024-09-09,Ascott Star KLCC Kuala Lumpur,Room,It was nice to have a washing machine in our room,Neutral
335,2024-09-09,Ascott Star KLCC Kuala Lumpur,Food,The worst breakfast ever,Neutral
335,2024-09-09,Ascott Star KLCC Kuala Lumpur,Room,"The room does not appear to have appropriate acoustics for breakfast, the music was too loud",Neutral
335,2024-09-09,Ascott Star KLCC Kuala Lumpur,Food,"The room does not appear to have appropriate acoustics for breakfast, the music was too loud",Neutral
335,2024-09-09,Ascott Star KLCC Kuala Lumpur,Food,The food choices are so limited it's unbelievable for a hotel with such a rating,Neutral
335,2024-09-09,Ascott Star KLCC Kuala Lumpur,Food,onely ONE type of tea and ONE type of coffee,Neutral
335,2024-09-09,Ascott Star KLCC Kuala Lumpur,Food,Breakfast was really like a canteen in a cheap manufacturing plant,Neutral
335,2024-09-09,Ascott Star KLCC Kuala Lumpur,Room,The staff had to be asked to refill despite them hovering around in the room,Neutral
335,2024-09-09,Ascott Star KLCC Kuala Lumpur,Staff,The staff had to be asked to refill despite them hovering around in the room,Neutral
335,2024-09-09,Ascott Star KLCC Kuala Lumpur,Room,Definitely alot of room for improvement,Neutral
336,2024-08-20,Ascott Star KLCC Kuala Lumpur,Room,"Passable Close to pavilion and KLCC There was no windows in the second bedroom, so no sunlight",Neutral
336,2024-08-20,Ascott Star KLCC Kuala Lumpur,Location,"Passable Close to pavilion and KLCC There was no windows in the second bedroom, so no sunlight",Neutral
336,2024-08-20,Ascott Star KLCC Kuala Lumpur,Food,"Don t take breakfast cause it s subcontracted by another company and not in hotel, breakfast was not good no choice and was waste of money",Neutral
337,2024-08-08,Ascott Star KLCC Kuala Lumpur,Location,Stunning location and potentially top class but overrated accomodation Location very close to Petronas Towers Suria KLCC,Neutral
337,2024-08-08,Ascott Star KLCC Kuala Lumpur,Facilities,Rooftop pool on the 99th floor and a big pool on the 6th both open until 2200hrs,Neutral
337,2024-08-08,Ascott Star KLCC Kuala Lumpur,Facilities,Excellent gym facilities,Neutral
337,2024-08-08,Ascott Star KLCC Kuala Lumpur,Food,Pampas cafe on the 6th serves good food and prices are reasonable,Neutral
337,2024-08-08,Ascott Star KLCC Kuala Lumpur,Staff,"According to front desk employee we would have made 2 bookings, while this was definitely not the case",Neutral
337,2024-08-08,Ascott Star KLCC Kuala Lumpur,Location,I requested KLCC view or an upgrade to next category and despite having contact and availability the hotel in advance my ASR Gold status wasn't recognized at all which to me was very disappointing,Neutral
337,2024-08-08,Ascott Star KLCC Kuala Lumpur,Room,There was no bottled water in the room which is very unusual,Neutral
337,2024-08-08,Ascott Star KLCC Kuala Lumpur,Room,We didn't have warm water twice and engeneering needed to come to our room to solve issue,Neutral
337,2024-08-08,Ascott Star KLCC Kuala Lumpur,Room,"Returning from the pool we couldn't enter our room as the battery from the doorlock didn't work anymore and engineering needed to replace battery, it took us 25 mins waiting in wet clothes",Neutral
337,2024-08-08,Ascott Star KLCC Kuala Lumpur,Facilities,"Returning from the pool we couldn't enter our room as the battery from the doorlock didn't work anymore and engineering needed to replace battery, it took us 25 mins waiting in wet clothes",Neutral
337,2024-08-08,Ascott Star KLCC Kuala Lumpur,Food,Breakfast is at a reasonable price however choices are really limited,Neutral
337,2024-08-08,Ascott Star KLCC Kuala Lumpur,Room,com but we think this hotel is somehow overrated and there is room for improvement,Neutral
338,2024-07-26,Ascott Star KLCC Kuala Lumpur,Room,"Rooms were very clean It was shocking that the breakfast area for 5 stars hotel, it was like a worker canteen",Neutral
338,2024-07-26,Ascott Star KLCC Kuala Lumpur,Food,"Rooms were very clean It was shocking that the breakfast area for 5 stars hotel, it was like a worker canteen",Neutral
339,2024-07-15,Ascott Star KLCC Kuala Lumpur,General,"Passable The washing machine is not clean. Very dirty It's hard to imagine ,if putting clothes in the wash will only make them dirtier.",Neutral
340,2024-07-10,Ascott Star KLCC Kuala Lumpur,General,Pleasant the carpark sistem is messy,Neutral
341,2024-05-23,Ascott Star KLCC Kuala Lumpur,Bathroom,Overall okay Good clean property with convenient location Shower pressure was extremely low and wasn t fixed despite raising concern,Neutral
341,2024-05-23,Ascott Star KLCC Kuala Lumpur,Location,Overall okay Good clean property with convenient location Shower pressure was extremely low and wasn t fixed despite raising concern,Neutral
341,2024-05-23,Ascott Star KLCC Kuala Lumpur,Room,Breakfast room staff is very rude,Neutral
341,2024-05-23,Ascott Star KLCC Kuala Lumpur,Staff,Breakfast room staff is very rude,Neutral
341,2024-05-23,Ascott Star KLCC Kuala Lumpur,Food,Breakfast room staff is very rude,Neutral
342,2024-05-22,Ascott Star KLCC Kuala Lumpur,Location,Average Location of the hotel is very convenient,Neutral
342,2024-05-22,Ascott Star KLCC Kuala Lumpur,Room,"Overall cleanliness, spaciousness of rooms is good",Neutral
342,2024-05-22,Ascott Star KLCC Kuala Lumpur,Facilities,"Overall cleanliness, spaciousness of rooms is good",Neutral
342,2024-05-22,Ascott Star KLCC Kuala Lumpur,Food,Food options at breakfast are pathetic,Neutral
342,2024-05-22,Ascott Star KLCC Kuala Lumpur,Room,The staff at Breakfast Room was extremely rude,Neutral
342,2024-05-22,Ascott Star KLCC Kuala Lumpur,Staff,The staff at Breakfast Room was extremely rude,Neutral
342,2024-05-22,Ascott Star KLCC Kuala Lumpur,Food,The staff at Breakfast Room was extremely rude,Neutral
342,2024-05-22,Ascott Star KLCC Kuala Lumpur,Room,We had booked 4 Rooms for 6 Adults and 4 Children,Neutral
342,2024-05-22,Ascott Star KLCC Kuala Lumpur,Staff,Still the staff at Breakfast asked us to pay for 2 pax,Neutral
342,2024-05-22,Ascott Star KLCC Kuala Lumpur,Food,Still the staff at Breakfast asked us to pay for 2 pax,Neutral
342,2024-05-22,Ascott Star KLCC Kuala Lumpur,Staff,"When we pushed back on it and protested, the reception waived off the unwarranted breakfast charge",Neutral
342,2024-05-22,Ascott Star KLCC Kuala Lumpur,Food,"When we pushed back on it and protested, the reception waived off the unwarranted breakfast charge",Neutral
342,2024-05-22,Ascott Star KLCC Kuala Lumpur,Room,Another issue was Water Pressure in Bathroom shower,Neutral
342,2024-05-22,Ascott Star KLCC Kuala Lumpur,Bathroom,Another issue was Water Pressure in Bathroom shower,Neutral
343,2024-05-20,Ascott Star KLCC Kuala Lumpur,Location,"pleasant stay in nice hotel nice location, great view of the towers , great facilities pushing of membership program, bad check in experience",Neutral
344,2024-03-18,Ascott Star KLCC Kuala Lumpur,Location,"Pleasant The location of the Hotel is superb, it is a walking distance 3 min from the Twin tower",Neutral
344,2024-03-18,Ascott Star KLCC Kuala Lumpur,Location,"Very clean and the studio has almost everything needed for a person to stay more than a week, there is a small kitchen, washing machine, dishes, clean and drinkable water",Neutral
344,2024-03-18,Ascott Star KLCC Kuala Lumpur,Room,"i asked for a twin tower view from the room, and i didn't get this",Neutral
344,2024-03-18,Ascott Star KLCC Kuala Lumpur,Room,instead i got the room that has the tiniest window in the hotel,Neutral
344,2024-03-18,Ascott Star KLCC Kuala Lumpur,Food,"for the breakfast it has a very limited options, even we didn't knew till last day that they can provide Omelette",Neutral
344,2024-03-18,Ascott Star KLCC Kuala Lumpur,Room,"they don't have rooms with 1 double bed, they provide for us very small twin bed next to each other",Neutral
344,2024-03-18,Ascott Star KLCC Kuala Lumpur,Location,"they don't have rooms with 1 double bed, they provide for us very small twin bed next to each other",Neutral
345,2024-02-24,Ascott Star KLCC Kuala Lumpur,Food,Definitely not a 5 star Nothing much to like Extremely freezing lobby and breakfast was poor even a 3 star hotel has more options,Neutral
346,2024-01-11,Ascott Star KLCC Kuala Lumpur,Location,It was very clean and a great location,Neutral
346,2024-01-11,Ascott Star KLCC Kuala Lumpur,Room,We booked our stay 3 months in advance we lashed out for our last night after a month of backpacking and we re so keen for a big comfy hotel bed,Neutral
